Units,Appliances,Hours,Season,Rate,Bill
277,11,10.6,Summer,7.0,2991.8
540,10,12.0,Winter,6.0,4191.0
210,8,9.2,Monsoon,6.5,2252.6
241,4,9.0,Winter,6.0,1955.0
156,7,9.0,Winter,6.0,1706.0
166,12,12.6,Summer,7.0,2218.8
120,6,5.0,Monsoon,6.5,1303.0
429,5,12.0,Winter,6.0,3252.0
561,9,7.6,Winter,6.0,4299.8
220,8,5.7,Monsoon,6.5,2209.6
144,5,9.4,Winter,6.0,1440.2
313,6,13.1,Winter,6.0,2649.8
275,6,13.7,Summer,7.0,2646.6
501,5,4.8,Winter,6.0,3532.4
272,10,12.6,Monsoon,6.5,2691.8
382,4,10.1,Monsoon,6.5,3060.8
408,4,11.5,Monsoon,6.5,3381.0
257,2,10.6,Monsoon,6.5,2096.3
332,4,9.0,Monsoon,6.5,2692.0
588,6,4.6,Summer,7.0,4731.8
357,10,7.2,Monsoon,6.5,3196.1
340,10,2.4,Summer,7.0,3010.2
482,1,2.3,Winter,6.0,3001.4
545,9,8.8,Winter,6.0,4092.4
510,4,4.8,Monsoon,6.5,3777.4
581,10,2.9,Monsoon,6.5,4580.7
400,2,3.2,Winter,6.0,2531.6
135,1,12.1,Winter,6.0,1205.8
354,3,11.3,Summer,7.0,3055.4
120,11,8.6,Summer,7.0,1650.8
425,10,10.5,Summer,7.0,3914.0
326,4,4.3,Winter,6.0,2478.4
442,4,3.4,Winter,6.0,3140.2
404,4,3.6,Monsoon,6.5,3032.8
97,3,2.6,Summer,7.0,934.8
207,2,4.6,Winter,6.0,1558.8
327,8,9.1,Summer,7.0,3001.8
366,2,1.5,Summer,7.0,2741.0
475,8,4.2,Winter,6.0,3388.6
498,12,7.1,Summer,7.0,4390.8
473,10,10.9,Monsoon,6.5,3890.7
358,4,12.5,Monsoon,6.5,3038.0
430,6,1.8,Winter,6.0,3129.4
477,8,9.1,Monsoon,6.5,3915.3
159,10,12.0,Summer,7.0,2142.0
493,4,4.2,Summer,7.0,3858.6
360,4,10.4,Winter,6.0,2679.2
560,1,10.1,Winter,6.0,3845.8
146,8,10.4,Summer,7.0,1694.2
433,6,6.3,Winter,6.0,3265.4
536,7,2.6,Winter,6.0,3723.8
314,5,6.1,Winter,6.0,2362.8
241,3,4.2,Winter,6.0,1907.6
280,1,13.7,Monsoon,6.5,2304.6
314,2,10.3,Summer,7.0,2547.4
131,5,2.5,Summer,7.0,1292.0
232,5,3.3,Winter,6.0,1882.4
270,4,6.6,Winter,6.0,1999.8
148,4,12.4,Monsoon,6.5,1445.2
260,5,8.3,Monsoon,6.5,2313.4
321,1,11.6,Summer,7.0,2586.8
158,2,11.2,Monsoon,6.5,1457.6
207,8,8.4,Summer,7.0,2242.2
263,3,8.2,Monsoon,6.5,2079.1
88,6,12.2,Summer,7.0,1336.6
101,9,7.8,Monsoon,6.5,1338.9
218,3,2.1,Winter,6.0,1490.8
327,10,11.9,Summer,7.0,3415.2
553,4,7.2,Winter,6.0,3685.6
334,3,9.5,Monsoon,6.5,2503.0
466,3,1.5,Summer,7.0,3584.0
581,11,10.9,Monsoon,6.5,4927.7
493,9,7.3,Monsoon,6.5,4109.9
494,5,8.0,Winter,6.0,3571.0
595,8,3.1,Summer,7.0,4639.8
155,10,13.9,Summer,7.0,2126.2
502,7,6.2,Summer,7.0,4183.6
402,8,4.0,Summer,7.0,3304.0
525,11,10.9,Summer,7.0,4775.2
223,11,11.4,Monsoon,6.5,2535.7
225,1,12.8,Summer,7.0,2072.4
578,7,7.3,Winter,6.0,4215.4
289,8,3.1,Winter,6.0,2216.8
229,11,13.0,Summer,7.0,2683.0
134,6,7.3,Winter,6.0,1445.4
523,2,9.0,Monsoon,6.5,3812.5
568,1,13.2,Monsoon,6.5,4221.6
440,6,3.9,Summer,7.0,3688.2
91,2,3.3,Summer,7.0,996.4
141,1,7.9,Winter,6.0,1248.2
104,8,6.5,Winter,6.0,1411.0
414,5,6.1,Winter,6.0,3093.8
206,8,11.0,Monsoon,6.5,2238.0
117,11,11.2,Monsoon,6.5,1928.1
148,3,13.2,Monsoon,6.5,1569.6
530,12,10.5,Winter,6.0,4240.0
225,4,2.7,Summer,7.0,1956.6
483,4,2.0,Winter,6.0,3219.0
216,4,6.7,Summer,7.0,1908.6
235,7,8.3,Winter,6.0,2077.4
80,2,3.5,Summer,7.0,657.0
574,2,4.2,Winter,6.0,3625.6
585,2,2.5,Monsoon,6.5,4087.5
461,8,13.4,Winter,6.0,3643.2
418,11,9.8,Monsoon,6.5,3825.4
365,10,11.2,Summer,7.0,3493.6
102,7,7.5,Summer,7.0,1397.0
387,8,13.7,Monsoon,6.5,3476.1
387,5,2.8,Summer,7.0,3037.4
308,4,12.5,Monsoon,6.5,2589.0
236,2,10.2,Winter,6.0,1939.6
502,12,6.5,Winter,6.0,4114.0
386,2,4.5,Winter,6.0,2668.0
147,6,13.1,Monsoon,6.5,1591.3
495,7,3.4,Winter,6.0,3612.2
421,6,3.0,Summer,7.0,3391.0
583,7,8.9,Winter,6.0,4259.2
320,5,4.5,Winter,6.0,2305.0
243,10,5.6,Winter,6.0,2306.8
183,2,2.5,Summer,7.0,1335.0
518,8,12.7,Summer,7.0,4428.6
82,8,3.7,Summer,7.0,1115.6
455,11,10.1,Winter,6.0,3759.8
169,1,3.6,Monsoon,6.5,1272.3
182,1,14.0,Winter,6.0,1441.0
80,4,11.4,Summer,7.0,1189.2
190,5,8.9,Winter,6.0,1833.2
371,3,2.3,Summer,7.0,2839.4
178,8,9.1,Summer,7.0,2015.8
482,6,9.8,Summer,7.0,4130.4
447,9,5.3,Winter,6.0,3470.4
320,5,9.8,Winter,6.0,2476.4
552,3,10.3,Summer,7.0,4215.4
140,10,12.4,Summer,7.0,1902.2
539,3,3.4,Summer,7.0,3950.2
420,12,5.5,Winter,6.0,3426.0
573,7,6.6,Monsoon,6.5,4496.3
389,12,4.1,Monsoon,6.5,3515.3
114,6,3.5,Monsoon,6.5,1177.0
147,1,1.9,Winter,6.0,979.2
271,8,7.3,Winter,6.0,2403.4
411,8,3.2,Monsoon,6.5,3298.1
512,11,5.4,Monsoon,6.5,4334.2
268,1,12.4,Monsoon,6.5,2088.2
505,2,7.6,Winter,6.0,3393.8
123,3,4.5,Summer,7.0,1285.0
287,12,3.8,Winter,6.0,2477.4
449,12,5.8,Summer,7.0,4125.4
82,2,7.5,Winter,6.0,938.0
296,3,5.7,Summer,7.0,2534.6
480,9,13.9,Winter,6.0,3804.2
120,8,13.6,Winter,6.0,1750.8
547,1,5.1,Winter,6.0,3348.8
144,8,11.9,Winter,6.0,1780.2
316,6,11.9,Winter,6.0,2583.2
351,5,12.6,Winter,6.0,2652.8
340,7,4.8,Summer,7.0,3090.4
121,4,13.4,Summer,7.0,1562.2
486,1,6.9,Summer,7.0,3548.2
506,1,7.8,Winter,6.0,3325.4
132,8,13.9,Monsoon,6.5,1726.2
374,2,12.2,Monsoon,6.5,2951.6
416,3,8.3,Monsoon,6.5,3083.4
519,2,5.6,Summer,7.0,3894.8
101,2,3.1,Winter,6.0,804.8
379,11,4.7,Summer,7.0,3431.6
288,12,3.5,Winter,6.0,2505.0
396,9,10.1,Winter,6.0,3128.8
239,2,12.2,Summer,7.0,1995.6
147,5,13.6,Summer,7.0,1642.8
425,2,7.8,Winter,6.0,3021.4
205,8,9.8,Winter,6.0,2016.4
444,2,5.9,Summer,7.0,3451.2
336,12,1.7,Summer,7.0,3073.6
246,3,5.8,Summer,7.0,2196.4
278,8,13.9,Monsoon,6.5,2745.2
428,7,11.4,Summer,7.0,3841.2
492,4,3.6,Summer,7.0,3901.8
148,12,4.3,Monsoon,6.5,1965.4
548,7,5.5,Monsoon,6.5,4209.0
122,1,7.2,Summer,7.0,971.6
443,1,13.8,Monsoon,6.5,3370.9
426,7,10.9,Monsoon,6.5,3382.2
554,2,3.2,Winter,6.0,3442.6
199,10,3.2,Monsoon,6.5,2136.1
428,2,9.3,Monsoon,6.5,3038.4
404,4,5.4,Monsoon,6.5,3104.2
119,2,2.2,Winter,6.0,908.6
220,12,4.7,Monsoon,6.5,2385.6
367,6,12.1,Summer,7.0,3185.8
452,2,7.7,Monsoon,6.5,3286.6
103,1,13.8,Winter,6.0,1086.4
175,3,13.1,Summer,7.0,1687.8
196,2,13.7,Winter,6.0,1709.6
206,3,8.7,Winter,6.0,1822.6
317,1,5.0,Summer,7.0,2555.0
161,12,8.4,Monsoon,6.5,2206.7
384,9,9.7,Monsoon,6.5,3253.6
121,5,13.0,Winter,6.0,1480.0
421,5,10.8,Summer,7.0,3494.4
176,10,1.6,Summer,7.0,2020.8
560,6,6.6,Summer,7.0,4398.8
242,10,13.2,Winter,6.0,2447.6
422,3,3.8,Summer,7.0,3396.4
186,11,11.7,Monsoon,6.5,2341.6
209,3,10.7,Summer,7.0,2067.6
497,1,10.0,Summer,7.0,3813.0
272,8,8.3,Monsoon,6.5,2400.4
296,10,9.8,Winter,6.0,2648.4
379,6,3.2,Monsoon,6.5,3003.1
374,5,4.6,Monsoon,6.5,2797.8
510,5,9.6,Monsoon,6.5,4012.8
197,7,8.9,Summer,7.0,2062.2
211,10,3.8,Monsoon,6.5,2274.9
334,3,10.4,Summer,7.0,2792.2
127,12,2.4,Summer,7.0,1788.2
303,5,13.5,Summer,7.0,2968.0
295,12,2.9,Summer,7.0,2783.2
189,6,4.1,Winter,6.0,1561.8
206,6,5.6,Summer,7.0,2048.8
361,8,9.8,Winter,6.0,2884.4
478,6,3.9,Summer,7.0,3819.2
580,5,7.0,Winter,6.0,3980.0
523,8,3.5,Summer,7.0,4159.0
549,9,5.1,Monsoon,6.5,4357.3
374,3,5.0,Summer,7.0,2893.0
94,8,11.3,Winter,6.0,1521.4
545,6,5.3,Summer,7.0,4317.4
285,12,12.3,Winter,6.0,2928.4
356,3,7.5,Winter,6.0,2615.0
97,4,9.6,Summer,7.0,1253.8
228,2,4.8,Summer,7.0,1899.4
340,12,2.7,Monsoon,6.5,3179.6
493,1,2.3,Winter,6.0,2991.4
369,5,11.6,Summer,7.0,3366.8
267,11,7.7,Monsoon,6.5,2786.1
232,1,5.6,Summer,7.0,1978.8
429,1,7.5,Winter,6.0,2794.0
393,12,11.1,Summer,7.0,3819.8
358,10,4.0,Monsoon,6.5,3144.0
445,2,6.2,Monsoon,6.5,3146.1
412,1,12.2,Summer,7.0,3322.6
326,9,5.7,Winter,6.0,2666.6
96,12,2.5,Winter,6.0,1565.0
316,7,12.3,Summer,7.0,2965.4
502,9,13.9,Winter,6.0,3873.2
531,12,3.2,Summer,7.0,4545.6
459,2,2.0,Summer,7.0,3254.0
498,2,13.9,Monsoon,6.5,3836.2
175,6,13.0,Summer,7.0,1889.0
336,10,8.2,Summer,7.0,3204.6
567,12,5.0,Summer,7.0,4824.0
86,8,11.7,Monsoon,6.5,1366.6
418,2,2.6,Winter,6.0,2858.8
364,1,6.8,Summer,7.0,2831.4
543,9,10.2,Winter,6.0,3991.6
179,11,8.6,Monsoon,6.5,2109.3
256,3,4.4,Summer,7.0,1983.2
263,4,11.8,Monsoon,6.5,2250.9
382,8,2.3,Summer,7.0,3338.4
217,1,3.0,Summer,7.0,1622.0
386,11,6.9,Winter,6.0,3106.2
565,7,1.6,Summer,7.0,4495.8
259,11,12.0,Summer,7.0,2929.0
166,3,4.1,Summer,7.0,1399.8
191,7,4.4,Winter,6.0,1659.2
417,8,3.5,Winter,6.0,3242.0
300,8,6.8,Monsoon,6.5,2737.4
403,5,9.1,Winter,6.0,2857.8
495,5,6.2,Summer,7.0,4087.6
173,10,2.9,Winter,6.0,1683.2
315,12,10.3,Summer,7.0,3180.4
570,7,12.9,Monsoon,6.5,4668.2
218,1,8.0,Monsoon,6.5,1831.0
209,4,12.9,Summer,7.0,2194.2
155,4,8.2,Monsoon,6.5,1389.1
175,5,4.8,Winter,6.0,1640.4
262,1,6.8,Summer,7.0,2044.4
305,12,9.5,Summer,7.0,3296.0
532,2,6.8,Summer,7.0,4173.4
409,8,3.6,Summer,7.0,3474.8
110,1,11.1,Winter,6.0,898.8
104,12,1.9,Monsoon,6.5,1524.2
163,2,10.1,Summer,7.0,1649.8
529,9,9.6,Summer,7.0,4435.8
106,12,3.4,Monsoon,6.5,1594.2
468,11,2.9,Winter,6.0,3712.2
376,5,4.8,Monsoon,6.5,2796.4
231,10,9.9,Monsoon,6.5,2554.7
374,8,8.0,Winter,6.0,2877.0
259,5,7.8,Summer,7.0,2227.4
468,8,2.0,Winter,6.0,3456.0
106,1,9.0,Winter,6.0,804.0
347,4,6.2,Monsoon,6.5,2713.1
450,12,7.9,Summer,7.0,4272.2
494,7,8.5,Summer,7.0,4121.0
232,5,7.9,Winter,6.0,1952.2
130,6,5.4,Winter,6.0,1258.2
464,12,2.0,Monsoon,6.5,3722.0
561,1,6.6,Monsoon,6.5,3869.3
551,10,5.9,Winter,6.0,3979.2
269,3,2.3,Monsoon,6.5,1994.9
205,7,4.7,Summer,7.0,2141.6
85,5,9.3,Summer,7.0,1162.4
261,9,13.4,Monsoon,6.5,2761.7
278,7,10.5,Summer,7.0,2641.0
145,7,4.8,Monsoon,6.5,1460.9
147,3,10.2,Monsoon,6.5,1437.1
254,9,8.6,Monsoon,6.5,2483.8
384,3,1.8,Winter,6.0,2613.4
213,6,10.5,Monsoon,6.5,2188.5
299,2,5.4,Winter,6.0,2053.2
553,1,11.8,Summer,7.0,4265.4
479,3,5.9,Monsoon,6.5,3514.7
123,3,6.5,Winter,6.0,1082.0
457,6,8.3,Monsoon,6.5,3537.9
276,12,1.8,Winter,6.0,2379.4
466,5,6.6,Winter,6.0,3298.8
597,1,11.2,Winter,6.0,3865.6
327,9,10.2,Winter,6.0,2947.6
362,6,10.6,Summer,7.0,3138.8
143,11,10.1,Winter,6.0,1724.8
138,5,4.5,Winter,6.0,1239.0
443,4,11.9,Summer,7.0,3675.2
402,12,3.0,Monsoon,6.5,3440.0
184,2,2.7,Summer,7.0,1575.6
557,12,12.5,Monsoon,6.5,4663.5
129,10,13.7,Monsoon,6.5,1845.1
173,11,10.0,Monsoon,6.5,2221.5
217,7,9.6,Summer,7.0,2207.8
496,1,10.5,Summer,7.0,3723.0
597,8,11.0,Monsoon,6.5,4725.5
177,8,13.5,Winter,6.0,2018.0
88,1,12.9,Monsoon,6.5,954.2
110,10,2.8,Summer,7.0,1560.4
210,10,8.0,Summer,7.0,2200.0
466,6,7.4,Summer,7.0,3963.2
370,10,3.0,Winter,6.0,3016.0
298,7,6.1,Summer,7.0,2738.8
139,2,5.4,Summer,7.0,1140.2
373,2,8.2,Summer,7.0,2935.6
486,9,7.5,Summer,7.0,4060.0
222,7,3.9,Monsoon,6.5,1937.2
597,3,2.4,Summer,7.0,4522.2
423,6,6.7,Winter,6.0,3012.6
117,12,10.8,Winter,6.0,1784.4
497,12,2.0,Summer,7.0,4352.0
101,6,4.5,Monsoon,6.5,1224.5
525,12,2.1,Winter,6.0,3887.8
211,7,11.3,Summer,7.0,2107.4
277,1,8.0,Summer,7.0,2182.0
479,7,12.6,Winter,6.0,3576.8
475,3,10.1,Summer,7.0,3689.8
297,2,13.4,Winter,6.0,2248.2
428,6,2.2,Winter,6.0,3089.6
267,7,8.7,Monsoon,6.5,2532.1
576,7,11.0,Monsoon,6.5,4430.0
295,9,11.9,Monsoon,6.5,2833.7
121,2,4.5,Monsoon,6.5,1175.5
538,4,5.8,Summer,7.0,4159.4
219,7,2.1,Winter,6.0,1796.8
463,10,10.5,Monsoon,6.5,3830.5
459,8,10.1,Summer,7.0,3874.8
128,9,6.1,Monsoon,6.5,1726.8
146,5,5.1,Monsoon,6.5,1359.8
543,5,8.8,Summer,7.0,4306.4
510,10,8.7,Winter,6.0,3995.6
383,9,9.5,Monsoon,6.5,3423.5
382,3,8.2,Summer,7.0,3135.6
473,11,13.4,Monsoon,6.5,4141.7
418,10,2.8,Summer,7.0,3514.4
397,10,9.2,Monsoon,6.5,3437.1
274,2,3.8,Summer,7.0,2118.4
224,7,6.6,Winter,6.0,2119.8
497,10,10.2,Summer,7.0,4549.6
238,7,9.5,Winter,6.0,2233.0
111,11,7.0,Winter,6.0,1537.0
313,9,9.1,Winter,6.0,2733.8
450,11,4.5,Monsoon,6.5,3882.0
97,5,11.9,Summer,7.0,1363.2
200,3,12.8,Winter,6.0,1892.4
524,6,1.9,Monsoon,6.5,3774.2
447,9,10.0,Winter,6.0,3619.0
352,2,11.3,Monsoon,6.5,2779.4
467,6,6.6,Monsoon,6.5,3497.3
95,9,7.5,Summer,7.0,1528.0
229,4,11.6,Summer,7.0,2197.8
424,2,4.6,Monsoon,6.5,2962.8
488,9,3.4,Winter,6.0,3758.2
358,11,12.7,Winter,6.0,3083.6
569,4,1.5,Summer,7.0,4398.0
480,7,2.3,Winter,6.0,3277.4
476,9,4.0,Summer,7.0,3920.0
277,10,5.7,Monsoon,6.5,2473.1
147,7,8.1,Summer,7.0,1702.8
380,11,9.1,Summer,7.0,3643.8
544,7,11.2,Summer,7.0,4693.6
533,11,6.6,Summer,7.0,4553.8
457,4,9.5,Summer,7.0,3713.0
587,8,7.0,Summer,7.0,4819.0
246,1,10.4,Winter,6.0,1911.2
492,7,9.9,Summer,7.0,4096.2
99,9,11.5,Winter,6.0,1602.0
565,7,13.0,Monsoon,6.5,4423.5
148,5,1.8,Monsoon,6.5,1455.4
349,2,13.6,Monsoon,6.5,2730.3
544,4,2.6,Summer,7.0,4057.8
446,12,13.1,Winter,6.0,3775.8
490,2,7.3,Winter,6.0,3164.4
90,4,12.1,Winter,6.0,1072.8
184,2,9.0,Monsoon,6.5,1428.0
195,4,10.9,Winter,6.0,1706.2
405,3,7.3,Monsoon,6.5,3160.9
433,7,3.0,Monsoon,6.5,3314.5
156,11,8.3,Winter,6.0,1890.4
130,12,13.5,Winter,6.0,2084.0
128,3,12.3,Winter,6.0,1307.4
124,2,6.9,Monsoon,6.5,1124.2
322,8,4.1,Summer,7.0,2866.8
487,8,8.2,Summer,7.0,4080.6
591,11,7.9,Winter,6.0,4427.2
94,3,9.5,Summer,7.0,1220.0
266,2,9.4,Monsoon,6.5,2105.2
509,3,8.7,Monsoon,6.5,3771.1
583,12,10.1,Monsoon,6.5,4926.3
516,4,12.4,Summer,7.0,4345.2
197,9,3.7,Summer,7.0,2080.6
109,6,4.4,Winter,6.0,1247.2
103,8,11.3,Monsoon,6.5,1633.9
518,7,10.0,Monsoon,6.5,4012.0
569,12,2.3,Winter,6.0,4362.4
494,9,11.2,Summer,7.0,4281.6
453,1,6.2,Summer,7.0,3332.6
255,3,4.3,Summer,7.0,2128.4
243,2,13.9,Winter,6.0,2014.2
423,9,13.9,Summer,7.0,3838.2
351,7,8.6,Monsoon,6.5,2864.3
258,2,13.8,Monsoon,6.5,2114.4
487,8,10.9,Winter,6.0,3617.2
354,4,6.9,Monsoon,6.5,2881.2
96,3,3.1,Winter,6.0,726.8
114,10,10.1,Winter,6.0,1583.8
523,12,9.0,Monsoon,6.5,4409.5
378,11,3.1,Monsoon,6.5,3280.8
147,11,2.6,Monsoon,6.5,1770.3
599,8,13.5,Winter,6.0,4360.0
531,2,6.0,Monsoon,6.5,3690.5
491,8,6.4,Summer,7.0,4086.2
271,1,13.2,Monsoon,6.5,2277.1
469,2,13.5,Winter,6.0,3204.0
552,8,9.1,Monsoon,6.5,4464.8
233,10,8.7,Winter,6.0,2364.6
589,12,12.1,Monsoon,6.5,4863.3
280,8,13.9,Winter,6.0,2458.2
405,11,8.1,Monsoon,6.5,3628.3
270,11,9.3,Monsoon,6.5,2701.4
133,12,4.9,Winter,6.0,1580.2
449,7,6.3,Monsoon,6.5,3568.9
547,10,2.0,Monsoon,6.5,4174.5
366,9,3.7,Summer,7.0,3275.6
354,5,3.8,Winter,6.0,2673.4
551,10,6.4,Winter,6.0,4056.2
381,3,9.5,Winter,6.0,2665.0
355,7,11.9,Monsoon,6.5,3058.7
185,6,6.6,Summer,7.0,1852.8
415,3,8.2,Summer,7.0,3351.6
574,3,12.9,Monsoon,6.5,4312.2
251,10,3.6,Winter,6.0,2219.8
307,6,8.1,Monsoon,6.5,2651.3
308,9,2.8,Summer,7.0,2869.4
454,1,13.4,Winter,6.0,3264.2
349,7,13.4,Monsoon,6.5,3234.7
96,10,5.5,Winter,6.0,1479.0
374,5,4.3,Monsoon,6.5,2825.4
202,11,12.7,Winter,6.0,2427.6
195,8,9.0,Summer,7.0,2071.0
283,9,11.9,Summer,7.0,2919.2
321,5,11.4,Monsoon,6.5,2624.7
295,7,5.3,Winter,6.0,2389.4
544,2,5.6,Winter,6.0,3567.8
189,4,10.6,Summer,7.0,1916.8
299,7,7.4,Monsoon,6.5,2723.7
323,7,7.1,Summer,7.0,2926.8
96,10,4.8,Summer,7.0,1382.4
191,5,13.4,Monsoon,6.5,1835.7
442,3,7.2,Summer,7.0,3610.6
564,9,2.3,Summer,7.0,4514.4
86,5,6.0,Winter,6.0,979.0
436,7,3.5,Monsoon,6.5,3307.0
518,7,2.2,Winter,6.0,3640.6
598,7,11.4,Monsoon,6.5,4741.2
532,5,5.2,Monsoon,6.5,3863.6
584,12,5.7,Summer,7.0,5049.6
366,9,9.4,Monsoon,6.5,3293.2
404,12,12.0,Winter,6.0,3537.0
594,3,5.3,Summer,7.0,4411.4
518,6,1.8,Summer,7.0,3919.4
123,3,11.5,Summer,7.0,1418.0
315,10,9.6,Monsoon,6.5,2934.3
322,3,9.5,Summer,7.0,2624.0
404,2,4.1,Winter,6.0,2683.8
572,1,8.0,Winter,6.0,3788.0
266,11,2.8,Monsoon,6.5,2527.4
472,7,8.8,Winter,6.0,3634.4
591,12,13.9,Summer,7.0,5269.2
539,11,11.4,Winter,6.0,4267.2
503,3,10.8,Monsoon,6.5,3682.9
251,6,5.1,Winter,6.0,1923.8
303,3,10.3,Monsoon,6.5,2356.9
216,4,12.0,Monsoon,6.5,1914.0
226,11,1.6,Summer,7.0,2347.8
174,1,6.2,Monsoon,6.5,1223.6
330,7,4.8,Summer,7.0,2830.4
554,6,1.8,Summer,7.0,4252.4
493,9,10.3,Winter,6.0,3914.4
265,6,7.5,Summer,7.0,2469.0
451,9,9.3,Winter,6.0,3648.4
468,3,12.3,Summer,7.0,3681.4
225,10,2.6,Winter,6.0,2154.8
326,12,2.8,Winter,6.0,2691.4
266,12,7.0,Monsoon,6.5,2616.0
560,3,2.3,Monsoon,6.5,3859.4
533,12,10.6,Summer,7.0,4946.8
270,1,5.6,Monsoon,6.5,1914.8
299,12,6.6,Summer,7.0,2994.8
517,6,9.7,Summer,7.0,4429.6
390,4,8.4,Summer,7.0,3148.2
250,6,9.7,Summer,7.0,2386.6
288,6,8.4,Monsoon,6.5,2504.2
507,2,7.6,Winter,6.0,3471.8
584,4,3.5,Monsoon,6.5,4205.0
333,1,8.6,Winter,6.0,2286.8
590,10,10.4,Winter,6.0,4390.2
537,10,11.8,Summer,7.0,4887.4
82,3,8.6,Winter,6.0,1002.8
245,1,5.6,Summer,7.0,2025.8
589,12,2.9,Monsoon,6.5,4790.7
414,3,8.7,Monsoon,6.5,3264.6
328,3,3.4,Monsoon,6.5,2322.2
453,7,10.6,Summer,7.0,3799.8
272,3,2.0,Monsoon,6.5,1891.0
580,10,11.6,Winter,6.0,4542.8
595,9,12.3,Monsoon,6.5,4870.9
295,12,10.7,Winter,6.0,2889.6
445,3,4.5,Monsoon,6.5,3336.5
142,1,4.0,Winter,6.0,1021.0
321,7,9.6,Winter,6.0,2792.8
408,2,7.3,Monsoon,6.5,3013.4
295,12,8.6,Summer,7.0,2982.8
232,11,8.7,Summer,7.0,2732.6
436,11,1.8,Monsoon,6.5,3604.4
569,5,9.7,Summer,7.0,4690.6
138,10,11.8,Summer,7.0,1798.4
505,8,2.5,Monsoon,6.5,3977.5
197,3,6.5,Summer,7.0,1683.0
235,2,4.1,Monsoon,6.5,1682.3
551,7,7.3,Monsoon,6.5,4161.9
197,10,11.1,Summer,7.0,2234.8
195,7,6.5,Summer,7.0,1918.0
122,2,9.2,Summer,7.0,1107.6
219,12,5.8,Winter,6.0,2376.4
334,4,13.1,Winter,6.0,2589.8
380,10,3.9,Summer,7.0,3463.2
293,9,1.7,Winter,6.0,2331.6
388,9,2.8,Winter,6.0,2985.4
182,2,5.1,Summer,7.0,1681.8
484,11,8.1,Monsoon,6.5,4109.8
414,3,3.4,Summer,7.0,3184.2
211,1,12.0,Winter,6.0,1616.0
455,6,10.5,Monsoon,6.5,3524.5
81,4,10.4,Monsoon,6.5,1218.7
433,3,11.2,Monsoon,6.5,3471.1
97,2,4.4,Winter,6.0,917.2
225,5,3.9,Summer,7.0,2042.2
414,9,6.1,Monsoon,6.5,3453.8
297,1,4.7,Summer,7.0,2163.6
239,1,3.3,Monsoon,6.5,1806.9
512,2,6.0,Summer,7.0,3814.0
316,9,7.7,Winter,6.0,2576.6
142,8,10.5,Summer,7.0,1701.0
516,10,1.8,Winter,6.0,3762.4
209,5,8.1,Summer,7.0,1918.8
407,5,13.4,Winter,6.0,3073.2
87,4,10.3,Monsoon,6.5,1109.9
335,1,3.1,Summer,7.0,2531.8
588,10,12.9,Winter,6.0,4620.2
513,5,9.3,Winter,6.0,3702.4
436,6,5.1,Winter,6.0,3086.8
337,8,12.0,Summer,7.0,3135.0
552,7,1.5,Winter,6.0,3681.0
140,2,11.5,Monsoon,6.5,1475.0
119,4,1.8,Summer,7.0,1204.4
315,2,7.1,Monsoon,6.5,2367.3
580,3,6.8,Summer,7.0,4316.4
93,9,2.7,Monsoon,6.5,1302.1
189,3,8.9,Winter,6.0,1483.2
142,8,2.6,Winter,6.0,1554.8
498,8,2.8,Summer,7.0,3961.4
314,6,2.5,Winter,6.0,2218.0
449,9,13.4,Winter,6.0,3755.2
284,7,3.7,Winter,6.0,2212.6
97,10,6.9,Summer,7.0,1550.2
443,8,6.8,Monsoon,6.5,3658.9
339,8,1.9,Monsoon,6.5,2687.7
85,6,4.0,Monsoon,6.5,1006.5
492,3,11.8,Monsoon,6.5,3798.4
527,7,7.0,Winter,6.0,3739.0
441,10,2.3,Summer,7.0,3774.4
566,1,1.9,Summer,7.0,4066.2
504,7,2.8,Winter,6.0,3576.4
105,2,11.4,Monsoon,6.5,1006.7
577,11,7.3,Winter,6.0,4360.4
100,12,9.7,Summer,7.0,1900.6
149,12,8.5,Summer,7.0,2049.0
83,6,4.6,Monsoon,6.5,941.3
256,1,4.7,Winter,6.0,1838.6
384,11,11.9,Summer,7.0,3840.2
584,11,4.3,Winter,6.0,4222.4
554,10,7.0,Summer,7.0,4635.0
471,10,8.5,Winter,6.0,3713.0
500,7,13.4,Summer,7.0,4256.2
576,5,13.4,Summer,7.0,4830.2
352,4,4.4,Winter,6.0,2434.2
527,3,4.1,Winter,6.0,3584.8
376,10,8.6,Monsoon,6.5,3242.8
536,1,2.3,Monsoon,6.5,3598.4
521,11,3.2,Summer,7.0,4410.6
132,9,7.3,Winter,6.0,1707.4
188,2,6.6,Summer,7.0,1561.8
108,11,11.5,Monsoon,6.5,1721.0
165,4,6.1,Summer,7.0,1727.8
596,10,7.1,Monsoon,6.5,4647.8
165,8,13.5,Summer,7.0,2178.0
376,11,7.9,Monsoon,6.5,3266.2
488,5,5.3,Monsoon,6.5,3565.4
203,8,13.3,Summer,7.0,2345.4
318,10,13.8,Monsoon,6.5,3212.4
528,1,8.2,Winter,6.0,3343.6
345,9,2.1,Summer,7.0,3150.8
564,11,2.7,Winter,6.0,4116.6
469,10,2.6,Summer,7.0,4061.8
166,3,7.9,Summer,7.0,1683.2
356,3,9.0,Monsoon,6.5,2827.0
596,3,7.3,Monsoon,6.5,4323.4
568,11,9.4,Monsoon,6.5,4656.2
443,4,10.4,Summer,7.0,3634.2
513,2,5.9,Summer,7.0,3758.2
